Date,Current Temperature,Wind Speed,Direction,Humidity
02/16/2021 00:00:03,30.79,3.44,ENE,93
02/16/2021 01:00:06,30.81,8.05,S,93
02/16/2021 02:00:07,31.71,6.91,N,93
02/16/2021 03:00:02,31.71,6.02,W,93
02/16/2021 04:00:03,31.62,4.61,E,93
02/16/2021 05:00:02,30.72,5.75,S,93
02/16/2021 06:00:02,30.43,5.75,S,93
02/16/2021 07:00:02,31.35,8.05,W,93
02/16/2021 08:00:02,30.72,4.74,WSW,100
02/16/2021 09:00:04,31.35,4.61,ESE,93
02/16/2021 10:00:02,32.99,4.61,SSW,86
02/16/2021 11:00:09,34.29,11.5,WSW,80
02/16/2021 12:00:04,34.29,6.91,W,80
02/16/2021 13:00:02,34.56,4.61,WNW,80
02/16/2021 14:00:02,34.83,3.44,N,80
02/16/2021 15:00:01,35.85,5.75,N,81
02/16/2021 16:00:06,33.48,13.8,NW,86
02/16/2021 17:00:02,32.94,6.91,NNW,86
02/16/2021 18:00:10,32.63,4.61,SW,86
02/16/2021 19:00:04,31.35,17.27,NNW,93
02/16/2021 20:00:01,30.34,6.91,W,93
02/16/2021 21:00:02,30.7,13.8,WNW,86
02/16/2021 22:00:03,29.7,9.22,NNW,93
02/16/2021 23:00:12,30.07,6.91,N,86
02/17/2021 00:00:06,30.69,9.22,NW,80
02/17/2021 01:00:02,29.03,10.36,N,86
02/17/2021 02:00:02,28.42,5.75,NNE,86
02/17/2021 03:00:02,26.71,3.44,WSW,92
02/17/2021 04:00:02,28.76,9.22,N,86
02/17/2021 05:00:18,27.86,3.44,N,93
02/17/2021 06:00:01,28.15,4.61,NNW,93
02/17/2021 07:00:03,28.15,10.36,NW,93
02/17/2021 08:00:02,27.86,6.91,N,93
02/17/2021 09:00:02,27.5,17.27,NW,93
02/17/2021 10:00:03,27.77,25.32,NW,93
02/17/2021 11:00:05,29.41,17.27,NW,80
02/17/2021 12:00:02,30.07,16.11,NW,86
02/17/2021 13:00:02,29.71,18.41,NNW,80
02/17/2021 14:00:03,30.43,18.41,NNW,80
02/17/2021 15:00:03,32.99,20.71,NW,69
02/17/2021 16:00:02,32.99,21.85,NNW,64
02/17/2021 17:00:06,33.01,21.85,NNW,60
02/17/2021 18:00:02,31.42,17.27,NW,60
02/17/2021 19:00:03,28.31,21.85,NW,74
02/17/2021 20:00:02,28.11,20.71,NW,74
02/17/2021 21:00:01,26.96,14.97,NNW,74
02/17/2021 22:00:03,25.45,4.61,NE,74
02/17/2021 23:00:02,24.67,5.08,ENE,80
02/18/2021 00:00:03,21.87,3.44,NE,80
02/18/2021 01:00:02,22.1,4.74,ENE,86
02/18/2021 02:00:03,21.6,4.61,E,86
02/18/2021 03:00:07,20.41,3.44,SSE,79
02/18/2021 04:00:06,20.44,4.61,NE,86
02/18/2021 05:00:03,23.5,3.44,ENE,80
02/18/2021 06:00:04,22.3,3.44,E,80
02/18/2021 07:00:01,21.7,5.75,ESE,86
02/18/2021 08:00:02,21.07,4.61,E,93
02/18/2021 09:00:02,20.37,3.44,E,93
02/18/2021 10:00:02,25.02,3.44,ESE,86
02/18/2021 11:00:02,30.69,4.61,SW,86
02/18/2021 12:00:02,31.57,3.44,N,74
02/18/2021 13:00:02,31.33,1.45,W,69
02/18/2021 14:00:02,33.19,4.61,N,59
02/18/2021 15:00:02,32.74,3.44,SSW,51
02/18/2021 16:00:08,33.93,3.44,WSW,47
02/18/2021 17:00:05,33.17,4.61,W,47
02/18/2021 18:00:02,30.61,2.98,E,47
02/18/2021 19:00:03,28.38,4.18,E,59
02/18/2021 20:00:04,29.71,4.61,ESE,59
02/18/2021 21:00:01,27.21,8.05,S,64
02/18/2021 22:00:05,27.39,6.91,SE,74
02/18/2021 23:00:05,27.75,10.36,SE,69
02/19/2021 00:00:01,27.57,9.22,SSE,69
02/19/2021 01:00:04,27.5,3.44,ESE,69
02/19/2021 02:00:03,27.57,5.75,S,69
02/19/2021 03:00:02,28.47,5.75,SSE,64
02/19/2021 04:00:09,28.47,10.36,SE,59
02/19/2021 05:00:01,28.83,4.61,E,64
02/19/2021 06:00:09,28.6,6.91,S,59
02/19/2021 07:00:03,29.05,8.05,SE,64
02/19/2021 08:00:03,28.81,4.61,E,64
02/19/2021 09:00:01,29.84,6.91,SE,64
02/19/2021 10:00:04,31.6,3.44,ESE,64
02/19/2021 11:00:03,34.5,6.91,SE,51
02/19/2021 12:00:03,36.82,3.44,E,51
02/19/2021 13:00:02,39.97,4.61,SE,48
02/19/2021 14:00:02,41.47,4.61,SE,45
02/19/2021 15:00:04,42.42,3.44,SE,42
02/19/2021 16:00:05,44.22,6.91,SE,39
02/19/2021 17:00:04,42.51,3.44,E,36
02/19/2021 18:00:02,40.96,4.12,E,49
02/19/2021 19:00:03,40.26,3.44,ESE,49
02/19/2021 20:00:21,38.5,6.91,NW,70
02/19/2021 21:00:02,38.64,5.75,WSW,75
02/19/2021 22:00:03,38.41,6.91,SE,65
02/19/2021 23:00:05,36.9,5.75,ESE,80
02/20/2021 00:00:02,38.08,4.61,N,65
02/20/2021 01:00:02,37.33,1.81,ENE,70
02/20/2021 02:00:03,35.4,4.54,ESE,75
02/20/2021 03:00:02,35.62,5.75,N,75
02/20/2021 04:00:02,37.22,0.85,SE,69
02/20/2021 05:00:03,35.46,3.02,SE,64
02/20/2021 06:00:03,35.58,8.05,NNW,80
02/20/2021 07:00:02,35.58,13.8,NW,87
02/20/2021 08:00:02,35.58,11.5,NW,87
02/20/2021 09:00:02,35.13,6.38,S,86
02/20/2021 10:00:03,37.56,10.36,NW,81
02/20/2021 11:00:02,37.89,6.91,NW,75
02/20/2021 12:00:02,39.38,9.22,WNW,70
02/20/2021 13:00:02,39.78,17.27,N,60
02/20/2021 14:00:03,40.33,10.36,NNW,56
02/20/2021 15:00:02,41.47,17.27,NNW,42
02/20/2021 16:00:05,41.25,10.36,NNW,42
02/20/2021 17:00:03,39.65,19.57,NNW,42
02/20/2021 18:00:02,36.07,16.11,NNW,45
02/20/2021 19:00:02,35.38,13.8,NNW,52
02/20/2021 20:00:03,34.48,16.11,NW,52
02/20/2021 21:00:02,33.76,14.97,NW,60
02/20/2021 22:00:04,34.2,14.97,WNW,64
02/20/2021 23:00:02,32.59,18.41,NNW,60
02/21/2021 00:00:03,30.76,17.27,NW,80
02/21/2021 01:00:03,30.36,9.22,N,86
02/21/2021 02:00:04,30.06,8.05,NNW,86
02/21/2021 03:00:02,29.05,20.71,WNW,93
02/21/2021 04:00:02,28.15,12.66,NW,93
02/21/2021 05:00:03,28.54,14.97,NW,74
02/21/2021 06:00:02,29.14,11.5,NNW,74
02/21/2021 07:00:02,28.54,6.91,N,64
02/21/2021 08:00:02,28.9,9.22,N,69
02/21/2021 09:00:02,28.04,2.26,NW,69
02/21/2021 10:00:04,31.08,3.69,WNW,64
02/21/2021 11:00:02,33.28,5.75,N,55
02/21/2021 12:00:05,34.59,6.91,W,55
02/21/2021 13:00:02,34.93,6.91,WNW,48
02/21/2021 14:00:05,35.22,5.75,W,44
02/21/2021 15:00:02,35.85,6.91,W,44
02/21/2021 16:00:03,36.57,6.91,WNW,41
02/21/2021 17:00:01,37.29,9.22,NW,38
02/21/2021 18:00:04,35.22,8.05,NW,41
02/21/2021 19:00:04,32.34,6.91,NNW,41
02/21/2021 20:00:10,31.69,5.75,N,44
02/21/2021 21:00:03,31.33,3.44,N,47
02/21/2021 22:00:05,28.56,3.44,S,69
02/21/2021 23:00:02,28.56,4.61,ENE,74
02/22/2021 00:00:03,29.28,3.44,ESE,80
02/22/2021 01:00:04,29.55,3.91,E,69
02/22/2021 02:00:02,28.24,4.21,E,74
02/22/2021 03:00:01,29.48,3.44,SSE,74
02/22/2021 04:00:02,27.66,3.44,S,69
02/22/2021 05:00:02,28.2,8.05,SSE,74
02/22/2021 06:00:02,27.68,8.05,SSE,69
02/22/2021 07:00:03,26.73,3.58,E,74
02/22/2021 08:00:04,26.53,3.87,ESE,74
02/22/2021 09:00:03,28.87,4.61,SSW,69
02/22/2021 10:00:06,32.52,8.05,SE,69
02/22/2021 11:00:04,35.74,3.44,SE,59
02/22/2021 12:00:02,38.48,1.99,N,42
02/22/2021 13:00:03,39.33,1.99,S,50
02/22/2021 14:00:03,40.1,1.28,W,45
02/22/2021 15:00:08,41,0.56,SSW,42
02/22/2021 16:00:02,39.33,1.61,SE,42
02/22/2021 17:00:02,39.58,1.61,S,42
02/22/2021 18:00:03,41.86,1.36,NE,42
02/22/2021 19:00:03,35.94,3.44,ESE,64
02/22/2021 20:00:03,36.72,3.71,ENE,59
02/22/2021 21:00:02,36.7,3.78,E,62
02/22/2021 22:00:02,35.38,4.36,E,64
02/22/2021 23:00:02,33.62,4.12,E,75
02/23/2021 00:00:02,32.68,5.1,E,72
02/23/2021 01:00:05,32.47,4.68,ENE,66
02/23/2021 02:00:02,30.22,3.98,E,80
02/23/2021 03:00:03,30.38,3.91,E,77
02/23/2021 04:00:01,29.12,3.74,E,73
02/23/2021 05:00:03,29.1,3,E,73
02/23/2021 06:00:03,29.08,2.95,E,73
02/23/2021 07:00:04,29.66,3.13,E,73
02/23/2021 08:00:04,29.34,2.86,NNE,73
02/23/2021 09:00:02,34.3,0.49,NE,71
02/23/2021 10:00:02,39.18,3.71,WSW,57
02/23/2021 11:00:01,41.38,6.31,WNW,55
02/23/2021 12:00:04,43.09,11.5,NNW,49
02/23/2021 13:00:04,42.91,18.41,NNW,49
02/23/2021 14:00:03,43.45,17.27,NNW,46
02/23/2021 15:00:03,44.22,21.85,NNW,39
02/23/2021 16:00:02,44.94,18.41,NNW,34
02/23/2021 17:00:03,43.16,14.97,NW,36
02/23/2021 18:00:03,42.42,9.22,NNW,29
02/23/2021 19:00:02,37.45,5.75,NW,36
02/23/2021 20:00:01,35.08,6.91,NW,60
02/23/2021 21:00:02,33.4,8.05,N,55
02/23/2021 22:00:03,32.43,9.22,NNW,51
02/23/2021 23:00:03,30.34,3.44,NNW,55
02/24/2021 00:00:02,28.85,3.22,ENE,69
02/24/2021 01:00:05,28.51,4.61,ESE,69
02/24/2021 02:00:03,27.28,8.05,SE,74
02/24/2021 03:00:02,26.58,3.44,SSE,68
02/24/2021 04:00:18,25.88,3.44,S,68
02/24/2021 05:00:02,25.23,3.44,ESE,74
02/24/2021 06:00:01,25.48,3.51,ENE,68
02/24/2021 07:00:02,24.19,3.44,NE,79
02/24/2021 08:00:02,24.91,3.44,N,86
02/24/2021 09:00:18,29.05,9.22,N,74
02/24/2021 10:00:02,31.08,5.75,N,69
02/24/2021 11:00:04,33.01,6.91,N,69
02/24/2021 12:00:02,33.21,12.66,WNW,74
02/24/2021 13:00:02,35.71,11.5,NW,69
02/24/2021 14:00:03,36.41,9.22,NW,64
02/24/2021 15:00:02,36.57,17.27,NW,48
02/24/2021 16:00:02,36.73,17.27,NNW,48
02/24/2021 17:00:02,36.91,17.27,NW,35
02/24/2021 18:00:03,34.7,18.41,NNW,41
02/24/2021 19:00:02,32.49,26.46,NW,44
02/24/2021 20:00:02,31.03,23.02,NW,51
02/24/2021 21:00:02,29.53,11.5,N,55
02/24/2021 22:00:02,28.94,11.5,N,51
02/24/2021 23:00:02,28.22,9.22,NNW,64
02/25/2021 00:00:04,27.97,8.05,N,55
02/25/2021 01:00:02,26.69,12.66,NW,64
02/25/2021 02:00:02,26.04,14.97,NNW,64
02/25/2021 03:00:02,24.69,5.75,NE,63
02/25/2021 04:00:01,23.34,3.44,NE,68
02/25/2021 05:00:02,21.72,5.75,S,79
02/25/2021 06:00:02,21.15,6.91,ENE,68
02/25/2021 07:00:03,21.11,6.91,SE,68
02/25/2021 08:00:02,20.23,4.72,ENE,73
02/25/2021 09:00:04,23.25,8.05,S,63
02/25/2021 10:00:03,27.34,6.91,SSE,63
02/25/2021 11:00:03,30.02,3.44,WNW,50
02/25/2021 12:00:02,33.21,4.61,N,51
02/25/2021 13:00:02,34,4.61,SW,40
02/25/2021 14:00:01,35.85,8.05,W,40
02/25/2021 15:00:02,34.56,8.05,W,34
02/25/2021 16:00:02,35.85,6.91,W,35
02/25/2021 17:00:02,36.23,5.75,W,32
02/25/2021 18:00:06,34.43,3.44,SSW,35
02/25/2021 19:00:02,34.47,3.44,S,37
02/25/2021 20:00:02,33.73,3.44,E,40
02/25/2021 21:00:01,32.54,3.44,ESE,27
02/25/2021 22:00:02,30.54,4.61,SE,40
02/25/2021 23:00:06,28.63,5.75,ESE,59
02/26/2021 00:00:02,27.84,3.44,ESE,50
02/26/2021 01:00:02,27.19,3.44,ESE,63
02/26/2021 02:00:06,26.51,4.61,SSE,58
02/26/2021 03:00:03,27.93,3.44,SSW,63
02/26/2021 04:00:04,28.42,5.75,SE,64
02/26/2021 05:00:01,27.77,1.74,NW,68
02/26/2021 06:00:08,27.52,3.44,N,63
02/26/2021 07:00:02,28.26,4.61,N,59
02/26/2021 08:00:04,29.77,2.3,SE,68
02/26/2021 09:00:02,32.94,3.44,SW,51
02/26/2021 10:00:02,35.01,6.91,SE,51
02/26/2021 11:00:03,38.21,4.61,SW,48
02/26/2021 12:00:03,38.12,5.08,SW,41
02/26/2021 13:00:05,40.08,6.91,ESE,33
02/26/2021 14:00:05,42.48,5.75,N,28
02/26/2021 15:00:02,42.8,5.75,WNW,45
02/26/2021 16:00:03,43.45,5.75,SE,28
02/26/2021 17:00:06,42.93,3.44,N,28
02/26/2021 18:00:04,42.6,12.66,NW,24
02/26/2021 19:00:02,39.31,20.71,NW,42
02/26/2021 20:00:05,37.11,12.66,NNW,44
02/26/2021 21:00:02,35.24,8.05,N,48
02/26/2021 22:00:02,31.66,11.5,NW,52
02/26/2021 23:00:02,29.61,17.27,N,80
02/27/2021 00:00:03,29.82,16.11,NNW,69
02/27/2021 01:00:02,28.81,13.8,NNW,59
02/27/2021 02:00:02,27.77,12.66,NNW,55
02/27/2021 03:00:03,25.59,4.61,NNE,63
02/27/2021 04:00:02,25.18,4.61,ENE,68
02/27/2021 05:00:05,24.21,4.61,SSW,63
02/27/2021 06:00:02,24.4,16.11,W,59
02/27/2021 07:00:02,23.81,10.36,WNW,59
02/27/2021 08:00:02,24.73,4.61,SW,59
02/27/2021 09:00:03,26.67,18.41,WSW,63
02/27/2021 10:00:02,28.31,12.66,SW,59
02/27/2021 11:00:02,29.61,6.91,W,47
02/27/2021 12:00:04,29.01,12.66,WSW,55
02/27/2021 13:00:02,30.88,4.61,N,59
02/27/2021 14:00:03,31.91,5.75,W,55
02/27/2021 15:00:06,30.38,9.22,NNW,43
02/27/2021 16:00:02,28.67,19.57,N,69
02/27/2021 17:00:01,29.1,14.97,N,59
02/27/2021 18:00:10,29.82,3.44,SSW,59
02/27/2021 19:00:04,27.82,6.91,WNW,69
02/27/2021 20:00:01,26.13,5.46,NNW,69
02/27/2021 21:00:02,24.73,8.05,S,80
02/27/2021 22:00:02,25.12,6.91,E,80
02/27/2021 23:00:04,25,9.22,S,74
02/28/2021 00:00:05,24.98,8.05,SE,80
02/28/2021 01:00:03,22.77,6.91,ESE,86
02/28/2021 02:00:02,21.33,8.05,ESE,86
02/28/2021 03:00:02,21.85,4.61,ESE,86
02/28/2021 04:00:02,21.56,8.05,SE,86
02/28/2021 05:00:03,20.7,5.75,ESE,93
02/28/2021 06:00:01,20.66,3.44,ESE,86
02/28/2021 07:00:02,20.44,8.05,SE,86
02/28/2021 08:00:01,19.85,8.05,SE,79
02/28/2021 09:00:01,22.39,6.91,ESE,79
02/28/2021 10:00:04,24.96,6.91,SSE,74
02/28/2021 11:00:02,28.69,5.75,SSE,74
02/28/2021 12:00:05,28.87,4.61,SE,80
02/28/2021 13:00:05,29.95,6.91,WSW,74
02/28/2021 14:00:03,31.41,6.91,N,69
02/28/2021 15:00:03,33.91,6.91,W,55
02/28/2021 16:00:03,34.59,5.75,WSW,47
02/28/2021 17:00:02,34.97,3.44,N,40
02/28/2021 18:00:02,34.27,5.75,WNW,38
02/28/2021 19:00:03,32.04,8.05,NNW,47
02/28/2021 20:00:03,29.37,6.91,NNW,59
02/28/2021 21:00:02,27.7,10.36,NW,59
02/28/2021 22:00:07,25.92,5.75,NE,59
02/28/2021 23:00:02,25.43,4.61,E,63
03/01/2021 00:00:03,24.49,3.44,SE,74
03/01/2021 01:00:02,24.22,2.77,ESE,74
03/01/2021 02:00:02,23.22,4.61,SE,74
03/01/2021 03:00:02,21.72,3.8,ESE,86
03/01/2021 04:00:02,21.07,3.44,ENE,79
03/01/2021 05:00:05,20.46,4.36,E,79
03/01/2021 06:00:02,20.52,4.36,E,79
03/01/2021 07:00:04,20.14,3.44,N,73
03/01/2021 08:00:02,20.75,3.44,ESE,73
03/01/2021 09:00:02,25.59,4.61,S,68
03/01/2021 10:00:01,29.91,5.75,SSE,63
03/01/2021 11:00:04,33.22,3.44,S,55
03/01/2021 12:00:02,35.65,9.22,WSW,55
03/01/2021 13:00:02,37.31,5.75,WSW,51
03/01/2021 14:00:02,40.21,6.91,N,44
03/01/2021 15:00:03,41.5,3.44,N,41
03/01/2021 16:00:02,44.26,6.91,W,39
03/01/2021 17:00:02,44.49,5.75,N,39
03/01/2021 18:00:02,42.8,5.75,N,33
03/01/2021 19:00:02,40.3,3.44,N,38
03/01/2021 20:00:04,35.38,3.44,N,55
03/01/2021 21:00:10,34.86,3.44,NNE,60
03/01/2021 22:00:03,34.12,4.61,S,75
03/01/2021 23:00:07,33.28,4.61,SW,75
03/02/2021 00:00:06,32.23,5.75,ENE,80
03/02/2021 01:00:02,30.76,5.26,E,69
03/02/2021 02:00:04,30.33,5.12,ESE,74
03/02/2021 03:00:10,28.96,4.61,NNE,80
03/02/2021 04:00:03,28.35,3.78,ESE,80
03/02/2021 05:00:03,29.03,4.32,ESE,74
03/02/2021 06:00:03,27.41,4.52,ESE,74
03/02/2021 07:00:06,27.79,5.75,ESE,68
03/02/2021 08:00:01,29.46,4.56,E,74
03/02/2021 09:00:03,33.33,3.85,ESE,69
03/02/2021 10:00:03,38.66,3.44,S,44
03/02/2021 11:00:02,42.58,2.37,SE,60
03/02/2021 12:00:02,42.76,4.61,W,65
03/02/2021 13:00:02,48.9,6.91,W,39
03/02/2021 14:00:03,49.84,4.61,WNW,34
03/02/2021 15:00:01,52.36,5.75,WNW,28
03/02/2021 16:00:02,53.11,5.75,N,26
03/02/2021 17:00:02,53.6,6.91,N,26
03/02/2021 18:00:02,50.34,6.91,NW,24
03/02/2021 19:00:02,46,5.75,NNW,27
03/02/2021 20:00:05,43.75,8.05,NNW,33
03/02/2021 21:00:07,41.92,5.41,E,33
03/02/2021 22:00:10,39.43,8.05,NW,70
03/02/2021 23:00:05,39.38,5.59,E,65
03/03/2021 00:00:05,37.31,6.91,WNW,70
03/03/2021 01:00:10,36.07,3.44,NNW,75
03/03/2021 02:00:04,33.17,5.75,NNE,86
03/03/2021 03:00:02,32.41,3.44,ENE,80
03/03/2021 04:00:03,33.06,5.75,WNW,80
03/03/2021 05:00:04,32.2,4.47,E,74
03/03/2021 06:00:02,32.2,3.44,N,74
03/03/2021 07:00:02,32.31,5.75,W,74
03/03/2021 08:00:03,31.33,4.61,SSW,74
03/03/2021 09:00:02,34.38,5.75,N,80
03/03/2021 10:00:02,41.88,3.44,N,52
03/03/2021 11:00:03,46.09,4.61,WNW,56
03/03/2021 12:00:01,49.24,4.61,W,56
03/03/2021 13:00:02,50.72,6.91,N,34
03/03/2021 14:00:05,52.83,6.91,WNW,27
03/03/2021 15:00:02,53.98,8.05,WNW,25
03/03/2021 16:00:06,56.12,6.91,N,22
03/03/2021 17:00:02,59.68,11.5,SE,14
03/03/2021 18:00:03,57.16,19.57,SE,14
03/03/2021 19:00:02,52.11,14.97,ESE,17
03/03/2021 20:00:02,49.82,20.71,SE,16
03/03/2021 21:00:03,45.84,23.02,ESE,17
03/03/2021 22:00:02,44.94,12.66,ESE,17
03/03/2021 23:00:03,46.04,17.27,SSE,20
03/04/2021 00:00:03,47.73,10.36,S,20
03/04/2021 01:00:02,47.46,5.48,ENE,20
03/04/2021 02:00:05,45.18,4.05,ESE,31
03/04/2021 03:00:02,42.33,5.75,E,42
03/04/2021 04:00:02,41.32,9.22,WSW,39
03/04/2021 05:00:02,40.08,8.05,SW,61
03/04/2021 06:00:02,41.18,14.97,E,61
03/04/2021 07:00:02,38.88,10.36,SSE,81
03/04/2021 08:00:02,37.78,8.05,SSE,93
03/04/2021 09:00:03,37.99,3.33,S,91
03/04/2021 10:00:03,38.66,10.36,S,93
03/04/2021 11:00:05,40.26,4.61,NNW,87
03/04/2021 12:00:02,44.19,3.44,N,75
03/04/2021 13:00:03,44.89,5.75,N,81
03/04/2021 14:00:02,46.17,6.91,W,66
03/04/2021 15:00:02,47.53,5.75,W,61
03/04/2021 16:00:02,49.91,5.75,WSW,57
03/04/2021 17:00:06,49.91,5.75,W,57
03/04/2021 18:00:03,48.69,6.91,W,61
03/04/2021 19:00:05,44.22,9.22,WSW,71
03/04/2021 20:00:03,43.18,4.61,W,70
03/04/2021 21:00:02,41.23,5.75,N,75
03/04/2021 22:00:07,39.04,4.61,E,87
03/04/2021 23:00:05,38.25,2.57,ESE,81
03/05/2021 00:00:02,37.45,3.44,NE,75
03/05/2021 01:00:06,37.72,2.84,E,87
03/05/2021 02:00:03,34.54,3.44,ESE,86
03/05/2021 03:00:02,33.93,3.44,NNW,86
03/05/2021 04:00:03,34.92,8.05,SSW,80
03/05/2021 05:00:02,32.25,4.61,E,86
03/05/2021 06:00:02,30.9,2.55,E,93
03/05/2021 07:00:04,29.98,3.06,E,93
03/05/2021 08:00:02,31.12,5.75,SSE,93
03/05/2021 09:00:02,35.58,4.61,E,93
03/05/2021 10:00:02,40.68,5.75,S,70
03/05/2021 11:00:04,44.8,3.44,WNW,70
03/05/2021 12:00:05,48.09,4.61,WSW,65
03/05/2021 13:00:03,51.26,6.91,W,61
03/05/2021 14:00:01,53.29,4.61,WSW,50
03/05/2021 15:00:01,54.55,6.91,W,40
03/05/2021 16:00:05,54.64,5.75,WNW,37
03/05/2021 17:00:02,55.65,4.61,W,32
03/05/2021 18:00:05,54.32,4.61,W,37
03/05/2021 19:00:02,51.17,4.12,E,28
03/05/2021 20:00:03,48.78,5.39,E,30
03/05/2021 21:00:01,44.56,5.86,E,45
03/05/2021 22:00:03,43.93,3.44,NW,65
03/05/2021 23:00:03,40.75,4.61,NNW,60
03/06/2021 00:00:02,38.66,4.61,NNW,75
03/06/2021 01:00:02,40.23,6.35,ESE,75
03/06/2021 02:00:02,42.48,8.05,E,45
03/06/2021 03:00:03,43.05,12.66,SE,42
03/06/2021 04:00:02,43.27,6.91,ESE,42
03/06/2021 05:00:04,43.14,16.11,SSE,39
03/06/2021 06:00:02,42.76,13.8,SE,36
03/06/2021 07:00:03,41.9,10.36,ESE,39
03/06/2021 08:00:05,42.49,8.05,SE,36
03/06/2021 09:00:02,48.13,17.27,SSE,34
03/06/2021 10:00:02,51.33,24.16,SSE,30
03/06/2021 11:00:02,54.61,20.71,SE,28
03/06/2021 12:00:02,57.94,19.57,SE,30
03/06/2021 13:00:02,62.4,16.11,SSE,19
03/06/2021 14:00:02,63.27,14.97,SSE,22
03/06/2021 15:00:02,64.89,21.85,SSW,20
03/06/2021 16:00:02,65.1,13.8,S,19
03/06/2021 17:00:02,60.8,14.97,SW,29
03/06/2021 18:00:03,60.42,14.97,SSW,23
03/06/2021 19:00:02,58.62,12.66,SSW,25
03/06/2021 20:00:02,51.8,20.71,NW,40
03/06/2021 21:00:02,47.1,14.97,NW,43
03/06/2021 22:00:05,47.21,4.61,N,46
03/06/2021 23:00:02,46.09,12.66,W,49
03/07/2021 00:00:01,42.91,11.5,NW,53
03/07/2021 01:00:02,42.33,4.61,N,57
03/07/2021 02:00:05,40.73,1.88,E,61
03/07/2021 03:00:02,37.83,5.75,NW,75
03/07/2021 04:00:02,38.05,4.61,N,70
03/07/2021 05:00:02,34.5,3.44,ENE,80
03/07/2021 06:00:03,35.55,9.22,SE,75
03/07/2021 07:00:02,35.17,2.66,ESE,80
03/07/2021 08:00:02,35.35,4.61,E,74
03/07/2021 09:00:04,39.51,2.51,ESE,69
03/07/2021 10:00:02,44.69,2.26,SE,52
03/07/2021 11:00:03,48.99,3.44,W,49
03/07/2021 12:00:03,50.81,4.61,W,49
03/07/2021 13:00:01,55.49,5.75,N,43
03/07/2021 14:00:02,58.06,6.91,N,37
03/07/2021 15:00:05,58.1,4.61,W,35
03/07/2021 16:00:02,60.39,6.91,N,41
03/07/2021 17:00:02,60.64,6.91,N,25
03/07/2021 18:00:05,57.07,4.61,N,26
03/07/2021 19:00:02,54.52,4.61,N,32
03/07/2021 20:00:02,52.03,6.91,N,54
03/07/2021 21:00:03,48.15,6.91,N,61
03/07/2021 22:00:02,47.5,8.05,NNW,57
03/07/2021 23:00:03,45.19,5.28,ESE,70
03/08/2021 00:00:02,46.06,3.44,N,65
03/08/2021 01:00:05,44.85,4.61,N,76
03/08/2021 02:00:02,44.89,3.44,ESE,75
03/08/2021 03:00:03,45.18,4.18,ESE,65
03/08/2021 04:00:02,45.18,3.44,E,61
03/08/2021 05:00:03,45.7,5.75,E,53
03/08/2021 06:00:02,46.08,3.47,E,49
03/08/2021 07:00:02,46.42,3.91,ESE,49
03/08/2021 08:00:05,46.45,6.91,S,49
03/08/2021 09:00:02,50.77,6.91,SE,43
03/08/2021 10:00:02,54.23,3.44,E,30
03/08/2021 11:00:02,58.86,4.61,SE,24
03/08/2021 12:00:05,62.24,5.75,N,22
03/08/2021 13:00:02,63.45,19.57,S,22
03/08/2021 14:00:01,64.76,19.57,S,17
03/08/2021 15:00:03,62.82,24.16,SSW,23
03/08/2021 16:00:02,63.68,13.8,SW,24
03/08/2021 17:00:02,64.02,21.85,SSW,20
03/08/2021 18:00:01,61.14,18.41,SW,23
03/08/2021 19:00:03,59.36,16.11,SW,25
03/08/2021 20:00:02,58.28,18.41,SW,23
03/08/2021 21:00:03,56.48,14.97,SSW,28
03/08/2021 22:00:03,55.74,12.66,S,26
03/08/2021 23:00:03,53.6,9.22,SW,37
03/09/2021 00:00:02,49.35,13.8,SSW,28
03/09/2021 01:00:02,46.83,23.02,NW,49
03/09/2021 02:00:04,44.46,16.11,NW,61
03/09/2021 03:00:02,42.28,20.71,NW,65
03/09/2021 04:00:02,41.61,20.71,NNW,61
03/09/2021 05:00:03,38.64,26.46,NW,60
03/09/2021 06:00:02,37.94,24.16,NW,65
03/09/2021 07:00:04,38.5,20.71,NW,65
03/09/2021 08:00:02,36.97,17.27,NW,70
03/09/2021 09:00:02,38.97,17.27,NW,65
03/09/2021 10:00:03,40.68,8.05,E,60
03/09/2021 11:00:02,43.59,13.8,NW,52
03/09/2021 12:00:02,45.25,16.11,NW,49
03/09/2021 13:00:03,45.68,12.66,WNW,49
03/09/2021 14:00:03,46.45,14.97,WNW,46
03/09/2021 15:00:06,46.94,16.11,NW,43
03/09/2021 16:00:03,45.93,17.27,NW,43
03/09/2021 17:00:02,44.06,17.27,NW,53
03/09/2021 18:00:01,41.85,16.11,NNW,52
03/09/2021 19:00:01,41.13,9.22,WNW,52
03/09/2021 20:00:03,40.1,14.97,NW,56
03/09/2021 21:00:02,38.39,17.27,NW,60
03/09/2021 22:00:02,37.29,21.85,NNW,48
03/09/2021 23:00:03,34,18.41,NW,75
03/10/2021 00:00:02,33.28,16.11,NW,69
03/10/2021 01:00:03,33.48,12.66,WNW,75
03/10/2021 02:00:02,32.34,8.05,S,80
03/10/2021 03:00:06,32.52,13.8,SW,75
03/10/2021 04:00:04,31.86,8.05,SSE,80
03/10/2021 05:00:02,32.11,4.61,N,75
03/10/2021 06:00:02,31.89,5.75,ENE,75
03/10/2021 07:00:03,30.24,4.61,E,86
03/10/2021 08:00:02,29.77,6.91,SE,80
